"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-203.txt","0","0.09814483","19","0","false"
"ge/LVL-203.txt","1","0.112815864","19","0","false"
"ge/LVL-203.txt","2","0.09513994","19","0","false"
"ge/LVL-204.txt","0","0.52370054","14","0","false"
"ge/LVL-204.txt","1","0.52451843","13","0","false"
"ge/LVL-204.txt","2","0.2636914","17","0","false"
"ge/LVL-205.txt","0","0.62041044","14","0","false"
"ge/LVL-205.txt","1","0.16316517","19","0","false"
"ge/LVL-205.txt","2","0.5524272","14","0","false"
"ge/LVL-206.txt","0","0.06805525","18","1","false"
"ge/LVL-206.txt","1","0.6040438","11","1","false"
"ge/LVL-206.txt","2","0.09201898","19","1","false"
"ge/LVL-207.txt","0","0.30568984","16","0","false"
"ge/LVL-207.txt","1","0.24877012","17","0","false"
"ge/LVL-207.txt","2","0.5575033","13","0","false"
"ge/LVL-208.txt","0","0.506395","13","0","false"
"ge/LVL-208.txt","1","0.057202473","20","0","false"
"ge/LVL-208.txt","2","0.51015806","9","0","false"
"ge/LVL-209.txt","0","0.09013364","19","0","false"
"ge/LVL-209.txt","1","0.26359758","18","0","false"
"ge/LVL-209.txt","2","0.27779734","17","0","false"
"ge/LVL-210.txt","0","0.074070476","20","0","false"
"ge/LVL-210.txt","1","0.11412312","19","0","false"
"ge/LVL-210.txt","2","0.1070803","19","1","false"
"ge/LVL-211.txt","0","0.31694415","16","0","false"
"ge/LVL-211.txt","1","0.3399979","15","0","false"
"ge/LVL-211.txt","2","0.33886468","15","0","false"
"ge/LVL-212.txt","0","0.057202473","19","0","false"
"ge/LVL-212.txt","1","0.23550312","18","0","false"
"ge/LVL-212.txt","2","0.09660717","19","1","false"
"ge/LVL-213.txt","0","0.07115643","19","0","false"
"ge/LVL-213.txt","1","0.05576923","18","0","false"
"ge/LVL-213.txt","2","0.08427715","19","0","false"
"ge/LVL-214.txt","0","0.3625245","13","0","false"
"ge/LVL-214.txt","1","0.12067467","19","0","false"
"ge/LVL-214.txt","2","0.8131753","7","0","false"
"ge/LVL-215.txt","0","0.06325342","20","0","false"
"ge/LVL-215.txt","1","0.071099125","20","0","false"
"ge/LVL-215.txt","2","0.13978042","17","0","false"
"ge/LVL-216.txt","0","0.15067253","18","0","false"
"ge/LVL-216.txt","1","1.0","9","0","true"
"ge/LVL-216.txt","2","0.7056191","10","0","false"
"ge/LVL-217.txt","0","0.2793827","14","0","false"
"ge/LVL-217.txt","1","0.23087688","17","0","false"
"ge/LVL-217.txt","2","0.23779176","18","0","false"
"ge/LVL-218.txt","0","0.28552184","17","0","false"
"ge/LVL-218.txt","1","0.7367896","11","0","false"
"ge/LVL-218.txt","2","0.9446345","7","1","false"
"ge/LVL-219.txt","0","0.0785025","20","0","false"
"ge/LVL-219.txt","1","0.076306626","19","0","false"
"ge/LVL-219.txt","2","0.5490213","11","0","false"
"ge/LVL-220.txt","0","0.16159402","18","0","false"
"ge/LVL-220.txt","1","0.17508373","18","0","false"
"ge/LVL-220.txt","2","0.6780514","12","0","false"
"ge/LVL-221.txt","0","0.13922654","17","0","false"
"ge/LVL-221.txt","1","0.14163567","18","0","false"
"ge/LVL-221.txt","2","0.22971831","15","1","false"
"ge/LVL-222.txt","0","0.1367817","19","0","false"
"ge/LVL-222.txt","1","0.60283154","15","0","false"
"ge/LVL-222.txt","2","0.16354269","18","0","false"
"ge/LVL-223.txt","0","0.09161946","20","0","false"
"ge/LVL-223.txt","1","0.07273468","19","0","false"
"ge/LVL-223.txt","2","0.12559843","17","1","false"
