"Level","Mario Type","Progress","Time Left","Kills","Mario Alive","Distance"
"notch/LVL-1.txt","0","0.3981037","18","0","false","828.0557"
"notch/LVL-2.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-3.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-4.txt","0","0.9946277","14","0","false","2068.8257"
"notch/LVL-5.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-6.txt","0","0.18200874","19","0","false","378.5782"
"notch/LVL-7.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-8.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-9.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-10.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-11.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-12.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-13.txt","0","0.4883927","17","0","false","1015.8568"
"notch/LVL-14.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-15.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-16.txt","0","0.35419768","18","0","false","736.7312"
"notch/LVL-17.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-18.txt","0","0.35435304","18","1","false","737.0543"
"notch/LVL-19.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-20.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-21.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-22.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-23.txt","0","0.8110609","16","0","false","1687.0067"
"notch/LVL-24.txt","0","0.2761627","19","0","false","574.41846"
"notch/LVL-25.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-26.txt","0","0.99987173","14","0","false","2079.7332"
"notch/LVL-27.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-28.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-29.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-30.txt","0","0.13026251","19","0","false","270.946"
"notch/LVL-31.txt","0","0.28661692","19","0","false","596.1632"
"notch/LVL-32.txt","0","0.50686604","17","0","false","1054.2814"
"notch/LVL-33.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-34.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-35.txt","0","0.40664056","18","0","false","845.8124"
"notch/LVL-36.txt","0","0.8110714","15","0","false","1687.0286"
"notch/LVL-37.txt","0","1.0","14","0","true","2080.0"
"notch/LVL-38.txt","0","0.7907722","15","0","false","1644.8062"
"notch/LVL-39.txt","0","0.8267956","15","0","false","1719.7349"
"notch/LVL-40.txt","0","1.0","14","0","true","2080.0"
