"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-134.txt","0","0.3287891","18","0","false"
"ge/LVL-134.txt","1","0.3287891","18","0","false"
"ge/LVL-134.txt","2","0.3287891","18","0","false"
"ge/LVL-135.txt","0","0.42905152","18","0","false"
"ge/LVL-135.txt","1","0.5907826","16","0","false"
"ge/LVL-135.txt","2","0.5907826","16","0","false"
"ge/LVL-136.txt","0","0.28145885","18","0","false"
"ge/LVL-136.txt","1","0.60771906","16","0","false"
"ge/LVL-136.txt","2","1.0","13","1","true"
"ge/LVL-137.txt","0","0.20002687","19","0","false"
"ge/LVL-137.txt","1","0.20002687","19","0","false"
"ge/LVL-137.txt","2","0.32410222","18","0","false"
"ge/LVL-138.txt","0","0.8565379","15","0","false"
"ge/LVL-138.txt","1","0.85654014","15","0","false"
"ge/LVL-138.txt","2","0.85654014","15","0","false"
"ge/LVL-139.txt","0","0.1461807","19","0","false"
"ge/LVL-139.txt","1","0.61609846","16","0","false"
"ge/LVL-139.txt","2","0.67568487","16","0","false"
"ge/LVL-140.txt","0","0.67761886","16","0","false"
"ge/LVL-140.txt","1","0.67451924","16","0","false"
"ge/LVL-140.txt","2","0.67451924","16","0","false"
"ge/LVL-141.txt","0","0.18145885","19","0","false"
"ge/LVL-141.txt","1","0.45487115","17","0","false"
"ge/LVL-141.txt","2","0.45487115","17","0","false"
"ge/LVL-142.txt","0","0.1384884","19","0","false"
"ge/LVL-142.txt","1","1.0","13","0","true"
"ge/LVL-142.txt","2","1.0","13","0","true"
"ge/LVL-143.txt","0","0.25322992","19","0","false"
"ge/LVL-143.txt","1","0.40099767","18","0","false"
"ge/LVL-143.txt","2","0.40099767","18","0","false"
"ge/LVL-144.txt","0","0.56925756","17","0","false"
"ge/LVL-144.txt","1","1.0","14","0","true"
"ge/LVL-144.txt","2","1.0","14","0","true"
"ge/LVL-145.txt","0","0.095755406","20","0","false"
"ge/LVL-145.txt","1","1.0","14","0","true"
"ge/LVL-145.txt","2","1.0","14","0","true"
"ge/LVL-146.txt","0","0.12310379","19","0","false"
"ge/LVL-146.txt","1","1.0","14","0","true"
"ge/LVL-146.txt","2","1.0","14","0","true"
"ge/LVL-147.txt","0","0.3231038","18","0","false"
"ge/LVL-147.txt","1","0.3231038","17","0","false"
"ge/LVL-147.txt","2","0.8384883","14","0","false"
"ge/LVL-148.txt","0","0.41961476","18","0","false"
"ge/LVL-148.txt","1","0.41961476","18","0","false"
"ge/LVL-148.txt","2","0.41961476","18","0","false"
"ge/LVL-149.txt","0","0.27707568","19","0","false"
"ge/LVL-149.txt","1","0.41958967","18","0","false"
"ge/LVL-149.txt","2","0.41958967","18","0","false"
"ge/LVL-150.txt","0","0.11222807","19","0","false"
"ge/LVL-150.txt","1","0.2511267","18","0","false"
"ge/LVL-150.txt","2","0.30731302","18","1","false"
"ge/LVL-151.txt","0","0.09090927","20","0","false"
"ge/LVL-151.txt","1","0.21541148","19","0","false"
"ge/LVL-151.txt","2","0.6356208","16","0","false"
"ge/LVL-152.txt","0","0.10771917","19","0","false"
"ge/LVL-152.txt","1","0.3125539","18","0","false"
"ge/LVL-152.txt","2","0.3125539","18","0","false"
"ge/LVL-153.txt","0","0.2359061","19","0","false"
"ge/LVL-153.txt","1","0.32744202","18","0","false"
"ge/LVL-153.txt","2","0.32744202","18","0","false"
"ge/LVL-154.txt","0","0.13530499","19","0","false"
"ge/LVL-154.txt","1","0.49423534","17","0","false"
"ge/LVL-154.txt","2","0.49423534","17","1","false"
"ge/LVL-155.txt","0","1.0","14","0","true"
"ge/LVL-155.txt","1","1.0","14","0","true"
"ge/LVL-155.txt","2","1.0","14","0","true"
"ge/LVL-156.txt","0","0.3199204","18","0","false"
"ge/LVL-156.txt","1","0.6461806","16","0","false"
"ge/LVL-156.txt","2","0.93079597","14","0","false"
"ge/LVL-157.txt","0","0.12761268","19","0","false"
"ge/LVL-157.txt","1","0.41793534","17","0","false"
"ge/LVL-157.txt","2","0.41793534","17","0","false"
"ge/LVL-158.txt","0","0.19233456","19","0","false"
"ge/LVL-158.txt","1","0.57533467","16","0","false"
"ge/LVL-158.txt","2","0.57533467","16","0","false"
"ge/LVL-159.txt","0","0.15626383","19","0","false"
"ge/LVL-159.txt","1","0.15626383","19","0","false"
"ge/LVL-159.txt","2","0.15626383","19","0","false"
"ge/LVL-160.txt","0","0.3615626","18","0","false"
"ge/LVL-160.txt","1","0.89233446","14","0","false"
"ge/LVL-160.txt","2","1.0","13","0","true"
"ge/LVL-161.txt","0","0.46925762","17","0","false"
"ge/LVL-161.txt","1","0.78970057","15","0","false"
"ge/LVL-161.txt","2","0.9769498","14","0","false"
"ge/LVL-162.txt","0","0.29684347","18","0","false"
"ge/LVL-162.txt","1","0.66276586","15","0","false"
"ge/LVL-162.txt","2","0.6576564","15","1","false"
"ge/LVL-163.txt","0","0.48145884","17","0","false"
"ge/LVL-163.txt","1","0.82891524","14","0","false"
"ge/LVL-163.txt","2","0.8356463","14","0","false"
"ge/LVL-164.txt","0","0.39442554","18","0","false"
"ge/LVL-164.txt","1","1.0","13","0","true"
"ge/LVL-164.txt","2","1.0","13","0","true"
"ge/LVL-165.txt","0","0.2616211","19","0","false"
"ge/LVL-165.txt","1","0.55058736","17","0","false"
"ge/LVL-165.txt","2","0.9948699","14","0","false"
"ge/LVL-166.txt","0","0.07285585","20","0","false"
"ge/LVL-166.txt","1","0.07285585","20","0","false"
"ge/LVL-166.txt","2","0.07285585","20","0","false"
"ge/LVL-167.txt","0","0.09684346","19","0","false"
"ge/LVL-167.txt","1","0.37429968","17","0","false"
"ge/LVL-167.txt","2","0.7345937","15","0","false"
"ge/LVL-168.txt","0","0.12907998","19","0","false"
"ge/LVL-168.txt","1","0.21101323","19","0","false"
"ge/LVL-168.txt","2","0.21101323","19","0","false"
"ge/LVL-169.txt","0","0.11222807","19","0","false"
"ge/LVL-169.txt","1","0.5144107","17","0","false"
"ge/LVL-169.txt","2","0.81850016","15","1","false"
"ge/LVL-170.txt","0","0.41012532","18","0","false"
"ge/LVL-170.txt","1","0.41012532","18","0","false"
"ge/LVL-170.txt","2","0.41012532","18","0","false"
"ge/LVL-171.txt","0","0.24237055","19","0","false"
"ge/LVL-171.txt","1","0.24237055","19","0","false"
"ge/LVL-171.txt","2","0.24237055","19","0","false"
"ge/LVL-172.txt","0","0.30657756","18","0","false"
"ge/LVL-172.txt","1","0.96607417","14","0","false"
"ge/LVL-172.txt","2","1.0","14","0","true"
"ge/LVL-173.txt","0","0.104535766","19","0","false"
"ge/LVL-173.txt","1","0.24531914","18","0","false"
"ge/LVL-173.txt","2","0.44357938","16","1","false"
"ge/LVL-174.txt","0","0.12761268","19","0","false"
"ge/LVL-174.txt","1","0.41964135","17","0","false"
"ge/LVL-174.txt","2","0.55436987","17","0","false"
"ge/LVL-175.txt","0","0.19072819","19","0","false"
"ge/LVL-175.txt","1","0.41992038","17","0","false"
"ge/LVL-175.txt","2","0.6680943","15","0","false"
"ge/LVL-176.txt","0","0.15626383","19","0","false"
"ge/LVL-176.txt","1","0.15626383","19","0","false"
"ge/LVL-176.txt","2","0.15626383","19","0","false"
