"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-101.txt","0","1.0","11","0","true"
"ge/LVL-101.txt","1","1.0","9","0","true"
"ge/LVL-101.txt","2","1.0","9","0","true"
"ge/LVL-102.txt","0","1.0","11","0","true"
"ge/LVL-102.txt","1","1.0","10","0","true"
"ge/LVL-102.txt","2","1.0","10","0","true"
"ge/LVL-103.txt","0","0.9354808","0","0","true"
"ge/LVL-103.txt","1","1.0","7","0","true"
"ge/LVL-103.txt","2","0.9360577","0","2","true"
"ge/LVL-104.txt","0","0.58108944","14","0","false"
"ge/LVL-104.txt","1","0.66861916","13","0","false"
"ge/LVL-104.txt","2","0.8659736","10","1","false"
"ge/LVL-105.txt","0","0.0978932","0","0","true"
"ge/LVL-105.txt","1","0.10528846","0","0","true"
"ge/LVL-105.txt","2","0.10528846","0","1","true"
"ge/LVL-106.txt","0","1.0","10","1","true"
"ge/LVL-106.txt","1","1.0","6","1","true"
"ge/LVL-106.txt","2","0.85173076","0","2","true"
"ge/LVL-107.txt","0","0.11153948","19","0","false"
"ge/LVL-107.txt","1","0.55649245","15","0","false"
"ge/LVL-107.txt","2","0.58221155","0","1","true"
"ge/LVL-108.txt","0","1.0","11","0","true"
"ge/LVL-108.txt","1","0.1088371","19","0","false"
"ge/LVL-108.txt","2","0.9276452","12","0","false"
"ge/LVL-109.txt","0","0.3750276","17","0","false"
"ge/LVL-109.txt","1","1.0","12","0","true"
"ge/LVL-109.txt","2","1.0","12","0","true"
"ge/LVL-110.txt","0","1.0","12","0","true"
"ge/LVL-110.txt","1","1.0","11","0","true"
"ge/LVL-110.txt","2","1.0","11","1","true"
"ge/LVL-111.txt","0","0.2156511","18","0","false"
"ge/LVL-111.txt","1","1.0","11","0","true"
"ge/LVL-111.txt","2","1.0","11","0","true"
"ge/LVL-112.txt","0","0.6587758","15","0","false"
"ge/LVL-112.txt","1","1.0","10","0","true"
"ge/LVL-112.txt","2","1.0","10","2","true"
"ge/LVL-113.txt","0","0.22807692","0","0","true"
"ge/LVL-113.txt","1","0.22807692","0","0","true"
"ge/LVL-113.txt","2","0.22807692","0","0","true"
"ge/LVL-114.txt","0","0.64375","0","0","true"
